"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
50 0.25 114 348 0.259476518283876 FALSE ""
30 0.5 448 349 0.4719346948685 FALSE ""
200 0.25 891 350 0.251818897051546 FALSE ""
100 0.25 347 351 0.231632860763749 FALSE ""
30 0.25 914 352 0.241367771376402 FALSE ""
200 1 21 353 0.98023368297837 FALSE ""
30 0.5 760 354 0.437559140287353 FALSE ""
30 0.5 891 355 0.433331152812415 FALSE ""
30 1 894 356 0.880601303373281 FALSE ""
50 0.25 305 357 0.251508965165811 FALSE ""
30 1 384 358 0.983899844346514 FALSE ""
100 1 806 359 1.05857693533002 FALSE ""
30 1 364 360 1.02533636790227 FALSE ""
200 2 522 361 1.96224996406346 FALSE ""
30 2 267 362 2.18305579925146 FALSE ""
30 0.25 447 363 0.253047782256736 FALSE ""
100 0.5 769 364 0.487176942762703 FALSE ""
100 0.25 303 365 0.253905106031131 FALSE ""
30 0.5 250 366 0.473267033239228 FALSE ""
200 0.5 83 367 0.49615357799022 FALSE ""
30 1 110 368 0.999150152655317 FALSE ""
100 1 331 369 0.975205278727503 FALSE ""
200 1 791 370 0.962705293302242 FALSE ""
100 0.5 57 371 0.447777220204615 FALSE ""
100 1 890 372 0.982011591744136 FALSE ""
50 1 828 373 1.00802227420026 FALSE ""
100 1 843 374 1.01002496281494 FALSE ""
100 0.25 620 375 0.260585700937755 FALSE ""
50 2 302 376 2.02655245583426 FALSE ""
200 0.25 65 377 0.240266524106097 FALSE ""
100 0.5 822 378 0.50728960298427 FALSE ""
100 0.25 989 379 0.246209186459473 FALSE ""
30 1 643 380 0.876622521711323 FALSE ""
50 2 120 381 1.98529754650163 FALSE ""
100 0.25 235 382 0.248532434828361 FALSE ""
200 1 648 383 0.979445519855507 FALSE ""
200 2 865 384 2.06088591273955 FALSE ""
30 2 153 385 2.00775203025764 FALSE ""
30 1 705 386 0.928796813064321 FALSE ""
100 1 378 387 0.948089940761129 FALSE ""
100 1 435 388 0.994745013707941 FALSE ""
200 0.25 317 389 0.253398809365271 FALSE ""
100 2 180 390 1.96925676732864 FALSE ""
30 2 828 391 1.90536918112754 FALSE ""
30 0.25 972 392 0.260788286560863 FALSE ""
