"n" "rep" "id" "beta_0_hat" "beta_1_hat" "error" "errorMessage"
100 865 320 0.315502786682232 0.177772504679627 FALSE ""
30 312 321 0.293282959554255 0.125714699648967 FALSE ""
200 850 322 0.290842732160417 0.181671416293585 FALSE ""
30 785 323 0.40622503989172 0.0922952926100305 FALSE ""
50 24 324 0.288869885164439 0.238526158548712 FALSE ""
50 80 325 0.204693299292322 0.225542395872217 FALSE ""
30 776 326 0.722356665567652 -0.797558663636524 FALSE ""
30 632 327 0.113217291835033 0.0912372216438855 FALSE ""
50 547 328 0.376506603344409 -0.150358909480017 FALSE ""
100 806 329 0.415844720108681 0.0878619240049445 FALSE ""
200 426 330 0.443565036201241 -0.119980502409409 FALSE ""
30 977 331 0.491125267253564 -0.135937124193034 FALSE ""
50 755 332 0.303791685808103 0.000460833804156503 FALSE ""
30 746 333 -0.130549543673319 0.740122015275299 FALSE ""
30 94 334 0.356793658037018 0.00789806775962286 FALSE ""
200 559 335 0.40529501183694 0.0176944991696964 FALSE ""
100 216 336 0.360194439801523 0.0498085824626098 FALSE ""
200 896 337 0.316737691321449 0.075722497402925 FALSE ""
200 202 338 0.402418752689104 -0.0281396477240839 FALSE ""
30 688 339 0.365648422385873 -0.0844851466624762 FALSE ""
200 511 340 0.346686194740539 0.104719527913033 FALSE ""
100 527 341 0.153280158589969 0.193664907821264 FALSE ""
30 415 342 0.219466353077174 0.252446294149159 FALSE ""
100 476 343 0.391255799571255 0.00769923978189881 FALSE ""
50 715 344 0.257549757348317 0.191716789835047 FALSE ""
50 484 345 0.205303163582346 0.297503714894683 FALSE ""
200 52 346 0.253574989670194 0.211988257555307 FALSE ""
100 360 347 0.292999464886177 0.276381592556283 FALSE ""
50 293 348 0.251855950248352 0.000706632364696733 FALSE ""
30 148 349 0.356359158337468 -0.0994079621262302 FALSE ""
200 952 350 0.320389064638794 0.06633489509811 FALSE ""
200 301 351 0.360511870257059 0.0617791873883559 FALSE ""
50 199 352 0.301180615405913 0.0670626589748586 FALSE ""
100 124 353 0.203737801609853 0.278151933974601 FALSE ""
50 523 354 0.234637770658299 0.401987158181729 FALSE ""
50 183 355 0.203859392494116 0.109728761514964 FALSE ""
200 228 356 0.363275617407826 0.140141106938864 FALSE ""
30 599 357 0.383166959728666 -0.112781180138857 FALSE ""
100 441 358 0.213923266078374 0.271805687563065 FALSE ""
100 24 359 0.238009102498074 0.26514676224711 FALSE ""
100 652 360 0.397980815764072 -0.0299247233318195 FALSE ""
50 509 361 0.299709614292267 0.0713076209601704 FALSE ""
200 17 362 0.276243506740986 0.225026195113351 FALSE ""
30 737 363 0.433199547935534 -0.0907524860121594 FALSE ""
50 835 364 0.326221915053058 0.17327338132476 FALSE ""
100 698 365 0.417278908782789 -0.094013961472808 FALSE ""
200 891 366 0.348045193222822 0.0855636197386621 FALSE ""
50 976 367 0.33147619130205 0.106417589252218 FALSE ""
100 488 368 0.401855118249593 -0.0623235647379258 FALSE ""
50 210 369 0.20753398735572 0.435038877685812 FALSE ""
200 406 370 0.32686505925243 0.102052831679252 FALSE ""
50 951 371 0.27642014573671 0.37144292931139 FALSE ""
50 400 372 0.426088977287884 0.00889466780412012 FALSE ""
200 582 373 0.246824845076234 0.26548944991717 FALSE ""
50 757 374 0.537282505347342 -0.218874239621768 FALSE ""
30 273 375 0.280989092114959 0.151069850136679 FALSE ""
50 100 376 0.446591830391438 0.0571117349863903 FALSE ""
50 861 377 0.412676254197255 0.288927342936568 FALSE ""
200 215 378 0.222609274048296 0.162643071744945 FALSE ""
100 713 379 0.316437134133188 0.0895896315612078 FALSE ""
200 537 380 0.406978159848487 0.0073838120222117 FALSE ""
50 719 381 0.203513836234873 0.334599804870876 FALSE ""
100 332 382 0.344621563581501 0.0398540983481274 FALSE ""
30 114 383 -0.0142332730000653 0.504493760470289 FALSE ""
30 542 384 0.240135957514077 0.261681356045824 FALSE ""
200 974 385 0.378656920514941 0.0238201806211939 FALSE ""
50 288 386 0.390770559044748 0.048484025071745 FALSE ""
30 83 387 0.573026562364058 -0.253065848271225 FALSE ""
30 199 388 0.387262112080956 -0.169841365545334 FALSE ""
30 616 389 0.034990408309159 0.76128833197359 FALSE ""
100 261 390 0.284620327815794 0.166206871434041 FALSE ""
30 788 391 0.246253586849591 0.21114701207264 FALSE ""
200 113 392 0.375595513753292 0.0990696752951479 FALSE ""
100 485 393 0.369787438098937 -0.0365817691728999 FALSE ""
50 834 394 0.569795126643157 -0.103949110568036 FALSE ""
100 633 395 0.426618042730934 -0.0649915224087811 FALSE ""
100 479 396 0.320922925696891 0.108731728267935 FALSE ""
200 114 397 0.291439281734831 0.16576200035532 FALSE ""
30 103 398 0.313685401231477 0.0860940302734903 FALSE ""
30 284 399 0.12920893157599 0.0657034542724117 FALSE ""
100 196 400 0.406616721085047 0.0128391875596884 FALSE ""
200 555 401 0.237177500812335 0.247924978084413 FALSE ""
50 30 402 0.257549580258828 0.248330955349503 FALSE ""
100 507 403 0.288877957901431 0.262648409612295 FALSE ""
200 471 404 0.412166523496794 0.00356628527636269 FALSE ""
100 873 405 0.331356647942007 0.0666565426623478 FALSE ""
200 454 406 0.32685061473551 0.0523747062733051 FALSE ""
200 624 407 0.354369043218789 0.127577263855632 FALSE ""
200 410 408 0.316944253268529 0.0437304169174371 FALSE ""
100 816 409 0.214267103024593 0.33771310246833 FALSE ""
100 678 410 0.364891441204282 0.0770566959480185 FALSE ""
30 497 411 0.309837002379695 0.17513369869169 FALSE ""
200 861 412 0.247857284749175 0.237202034382193 FALSE ""
100 998 413 0.27450634951379 0.258256602786161 FALSE ""
30 860 414 0.257321877452355 0.370510649214326 FALSE ""
100 941 415 0.27862147447294 0.109219283241727 FALSE ""
50 398 416 0.364602894823771 -0.125408168093053 FALSE ""
30 18 417 0.114056519244173 0.251036682002072 FALSE ""
50 727 418 0.350243770424132 0.156197588364348 FALSE ""
30 572 419 0.109858139088111 0.43895301728761 FALSE ""
30 480 420 0.443635221212804 -0.177627005793996 FALSE ""
50 226 421 0.327899622363847 0.168136905853913 FALSE ""
200 112 422 0.312151859193318 0.0655559837676661 FALSE ""
200 332 423 0.39374166034006 -0.0327631231586465 FALSE ""
200 462 424 0.339409065177277 0.116855576122691 FALSE ""
200 806 425 0.317260156125868 0.149937074352736 FALSE ""
50 927 426 0.423930192200124 -0.00409824495073051 FALSE ""
100 961 427 0.243739569412998 0.149900913184733 FALSE ""
200 836 428 0.409240262154701 -0.0519959229286562 FALSE ""
200 467 429 0.306841175883279 0.139226171514283 FALSE ""
50 744 430 0.513400133200231 -0.133999010432265 FALSE ""
200 706 431 0.342977291578629 0.0839829901588416 FALSE ""
100 758 432 0.358303870395399 0.000420656849680669 FALSE ""
100 991 433 0.272551620624881 0.227595780905025 FALSE ""
100 37 434 0.468699671002593 -0.0502793006779661 FALSE ""
200 121 435 0.39084641956187 -0.0066504950717497 FALSE ""
30 234 436 0.493925208468959 -0.00771190737401599 FALSE ""
50 991 437 0.360170523802422 -0.00568543950326901 FALSE ""
200 389 438 0.281666322670477 0.0825658543644688 FALSE ""
200 918 439 0.23471389345441 0.305391905986301 FALSE ""
50 801 440 0.289183534715993 0.078565314955121 FALSE ""
100 390 441 0.176544752971714 0.336248060681082 FALSE ""
200 694 442 0.277888395183214 0.184142933174765 FALSE ""
100 303 443 0.253720020252006 0.10036027226327 FALSE ""
200 596 444 0.264552742017251 0.181580239512328 FALSE ""
30 797 445 0.150614820086461 0.422951430770534 FALSE ""
200 548 446 0.299260692118 0.178992395321138 FALSE ""
100 375 447 0.392977398844886 0.0484379421548614 FALSE ""
50 326 448 0.0244151893241843 0.489290781941508 FALSE ""
200 64 449 0.402993103204104 -0.049098623979376 FALSE ""
200 539 450 0.382717202013654 0.0524864511373553 FALSE ""
200 652 451 0.306057053801488 0.194873270432625 FALSE ""
100 419 452 0.353625571048081 0.108914497586945 FALSE ""
200 771 453 0.331903679959124 -0.00552541738933176 FALSE ""
200 924 454 0.323656406530689 0.127844928878692 FALSE ""
30 218 455 0.422252045854201 0.122841522518871 FALSE ""
200 165 456 0.351156136636576 0.124860012524998 FALSE ""
50 784 457 0.154072779796237 0.294422404736524 FALSE ""
100 184 458 0.28198967528601 0.22749517357455 FALSE ""
50 956 459 0.296444968219117 0.200092968943961 FALSE ""
200 456 460 0.198477396246947 0.218535769954316 FALSE ""
50 668 461 0.471039593860758 -0.0807620260338372 FALSE ""
30 831 462 0.107569424297448 0.532292566803124 FALSE ""
30 299 463 0.392613462226919 0.00846108649770588 FALSE ""
200 346 464 0.386267310823316 -0.0140895769758039 FALSE ""
50 606 465 0.264893262963889 0.180685621050365 FALSE ""
200 908 466 0.291917718195431 0.168447190716081 FALSE ""
50 81 467 0.51374692598726 -0.126303118274565 FALSE ""
