"n" "mu" "rep" "id" "mu_hat" "error" "errorMessage"
150 0.5 547 421 0.495706770472468 FALSE ""
150 1 621 422 1.00644906190021 FALSE ""
250 2 984 423 2.08770693384307 FALSE ""
200 0.5 380 424 0.480972017374862 FALSE ""
300 1 5 425 0.988452605909357 FALSE ""
300 1 432 426 1.00187120569732 FALSE ""
150 0.25 217 427 0.24689354364055 FALSE ""
250 0.5 705 428 0.493287789753552 FALSE ""
250 2 546 429 1.90859168333525 FALSE ""
300 0.5 578 430 0.496188691859824 FALSE ""
150 1 162 431 1.01646325424326 FALSE ""
300 2 864 432 1.98297346467093 FALSE ""
100 0.5 154 433 0.508274648575602 FALSE ""
150 0.25 429 434 0.243372445171866 FALSE ""
300 0.25 814 435 0.250057930478246 FALSE ""
200 0.25 154 436 0.24595860036232 FALSE ""
150 2 423 437 2.00068399034171 FALSE ""
100 0.5 620 438 0.505305774209659 FALSE ""
50 0.5 26 439 0.456497680763893 FALSE ""
100 0.5 960 440 0.492008632478834 FALSE ""
250 0.25 36 441 0.251543730557261 FALSE ""
250 0.5 497 442 0.51527668467284 FALSE ""
300 0.5 691 443 0.509385160599818 FALSE ""
100 1 164 444 1.03472742015521 FALSE ""
100 0.25 52 445 0.251754261922466 FALSE ""
200 2 306 446 2.02847377988784 FALSE ""
300 0.25 319 447 0.250080397504353 FALSE ""
300 0.25 726 448 0.253459143321353 FALSE ""
300 0.25 743 449 0.259058940476053 FALSE ""
200 1 924 450 0.96487894299426 FALSE ""
150 0.5 743 451 0.482809356352858 FALSE ""
250 0.5 396 452 0.497076919623782 FALSE ""
50 1 193 453 1.04167829338988 FALSE ""
200 0.25 580 454 0.245580903564137 FALSE ""
200 0.25 688 455 0.255700065158518 FALSE ""
200 1 734 456 0.975639047251012 FALSE ""
150 2 618 457 1.9990595783908 FALSE ""
300 0.25 83 458 0.245639406977036 FALSE ""
150 0.25 515 459 0.254226740444019 FALSE ""
150 2 295 460 2.02219123205995 FALSE ""
300 1 544 461 0.987649252082162 FALSE ""
50 2 603 462 1.91529030392026 FALSE ""
200 0.5 725 463 0.510392434435728 FALSE ""
50 2 315 464 1.84203441517852 FALSE ""
150 0.5 573 465 0.495521632592272 FALSE ""
300 0.25 962 466 0.252702789510319 FALSE ""
250 2 545 467 2.02364890205543 FALSE ""
300 1 795 468 0.991688646994788 FALSE ""
150 2 85 469 2.06044190038242 FALSE ""
100 0.25 394 470 0.266277917763483 FALSE ""
300 1 583 471 1.00721426905105 FALSE ""
50 2 985 472 2.02865626719023 FALSE ""
50 0.25 240 473 0.266418124435897 FALSE ""
250 0.25 678 474 0.258017380408372 FALSE ""
200 2 271 475 2.06041677431862 FALSE ""
150 0.25 843 476 0.246534959081035 FALSE ""
100 2 905 477 1.98919139409181 FALSE ""
250 0.5 353 478 0.496832717283998 FALSE ""
250 1 139 479 0.985268179620913 FALSE ""
50 1 969 480 0.98960126959978 FALSE ""
200 0.5 524 481 0.517025154661274 FALSE ""
250 0.25 707 482 0.252643909499749 FALSE ""
250 0.5 266 483 0.501491823137238 FALSE ""
150 0.5 67 484 0.49651957527094 FALSE ""
50 0.5 718 485 0.473533833600863 FALSE ""
100 0.25 54 486 0.255747623176215 FALSE ""
150 0.5 854 487 0.489366143697155 FALSE ""
300 0.5 817 488 0.482602055166329 FALSE ""
50 0.5 127 489 0.495498088165961 FALSE ""
300 1 786 490 0.980798127456224 FALSE ""
50 1 339 491 1.05969427695851 FALSE ""
100 0.25 414 492 0.242483117911347 FALSE ""
50 2 845 493 2.08405820554864 FALSE ""
150 2 442 494 2.09330155268117 FALSE ""
50 1 513 495 0.935588430990215 FALSE ""
150 2 843 496 1.99335115155887 FALSE ""
50 2 415 497 2.0142419212888 FALSE ""
50 2 16 498 1.97206842970616 FALSE ""
200 2 345 499 1.88893667065764 FALSE ""
150 0.5 349 500 0.516027538994623 FALSE ""
50 1 36 501 0.980427804891545 FALSE ""
200 0.25 403 502 0.251078447979788 FALSE ""
300 1 851 503 0.990799470814746 FALSE ""
200 0.25 514 504 0.253896168167199 FALSE ""
200 0.5 670 505 0.508200427948691 FALSE ""
200 1 224 506 1.02221177458723 FALSE ""
200 1 456 507 1.06654243818144 FALSE ""
300 0.5 977 508 0.505679475912475 FALSE ""
200 2 450 509 2.02202050134745 FALSE ""
250 0.25 880 510 0.244884320149357 FALSE ""
300 1 855 511 1.00209181564372 FALSE ""
100 1 808 512 0.99264961267545 FALSE ""
150 0.25 477 513 0.251278962258501 FALSE ""
200 0.25 865 514 0.248872414507597 FALSE ""
200 1 707 515 1.01427204046041 FALSE ""
50 1 933 516 1.06700555044316 FALSE ""
100 1 941 517 0.958550217376748 FALSE ""
150 1 686 518 0.931351207058991 FALSE ""
150 2 359 519 1.96120749299958 FALSE ""
200 2 457 520 1.94638687386729 FALSE ""
100 0.25 516 521 0.229616320623724 FALSE ""
200 0.5 84 522 0.498576791044687 FALSE ""
250 0.25 962 523 0.264174716752077 FALSE ""
100 2 481 524 2.0446859514092 FALSE ""
250 0.5 484 525 0.482332371072809 FALSE ""
50 0.5 829 526 0.510484365658232 FALSE ""
